ID,word,pos,count
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,尤其,D,2
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,川普,Nb,7
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,川普開,Nb,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,工會,Nc,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,差,VH,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,差距,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,已,D,2
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,布希,Nb,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,常,D,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,引發,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,彌補,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,很,Dfa,3
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,後,Ng,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,得,DE,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,復仇,VB,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,心,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,心聲,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,恐川牌,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,情況,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,情緒,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,想,VE,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,愈來愈,Dfa,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,感到,VK,2
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,感覺,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,憤怒,VH,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,成功,VH,2
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,成為,VG,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,我,Nh,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,或,Caa,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,戰役,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,房舍,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,所,D,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,所有,Neqa,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,才,Da,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,打出,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,拉開,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,拜登,Nb,4
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,拿下,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,挑動,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,挑戰,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,掛帥,VH,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,提出,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,搖擺州,Nc,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,擁有,VJ,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,攬子,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,支持,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,支票,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,放眼,VCL,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,政府,Na,2
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,政策,Na,4
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,敗筆,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,敗象,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,整體,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,方面,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,日前,Nd,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,是,SHI,4
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,時,Ng,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,更,D,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,最,Dfa,2
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,會,D,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,有,V_2,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,柯林頓,Nb,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,機制,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,橫掃,VCL,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,欠佳,VH,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,次,Nf,2
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,欲,VK,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,此,Nep,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,民,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,民主,VH,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,民主黨,Nb,4
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,民眾,Na,3
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,民調,Na,2
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,沒有,VJ,2
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,治理,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,洪水,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,深感,VK,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,漂亮,VH,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,激烈,VH,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,牆,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,物價,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,現,VH,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,現任,A,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,現狀,Na,2
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,理由,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,產業,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,畫龍點睛,VA,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,痛,VH,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,百分之卅二,Neqa,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,百分之卅五,Neqa,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,百分之四十三,Neqa,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,百分之廿九,Neqa,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,的,DE,19
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,社會,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,稱羨,VB,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,突圍,VA,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,笨蛋,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,等,Cab,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,答案,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,給,VD,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,給出,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,經濟,Na,9
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,經貿,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,總統,Na,2
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,美國,Nc,4
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,者,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,而且,Cbb,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,聆聽,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,聊,VE,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,聽到,VE,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,肯定,VK,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,能否,D,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,自貿,VA,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,至於,P,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,致,VL,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,與,Caa,3
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,與,P,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,芭樂票,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,若川普,Nb,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,菁英,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,落敗,VH,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,蓋,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,藍,VH,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,藍牆州,Nc,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,表現,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,被,P,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,覺得,VK,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,記者,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,訪,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,許多,Neqa,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,話,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,認為,VE,3
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,說,VE,4
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,說出,VE,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,議題,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,變天,VA,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,讓,VL,2
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,負面,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,貼心,VH,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,賀,Nb,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,賀錦麗,Nb,4
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,賓州,Nc,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,質疑,VE,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,贏,VD,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,起,Di,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,轉向,VA,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,迅速,VH,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,這,Nep,4
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,這麼,D,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,通膨,Na,2
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,過往,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,遭受,VJ,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,選,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,選前,Nd,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,選戰,Na,2
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,選民,Na,3
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,選舉,Na,2
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,還,D,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,那,Nep,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,都,D,2
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,重創,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,重建,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,重演,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,針對,P,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,開發,VC,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,關稅,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,關鍵,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,陣營,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,階級,Na,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,項,Nf,2
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,顯示,VK,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,高,VH,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,，,COMMACATEGORY,39
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,：,COLONCATEGORY,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,；,SEMICOLONCATEGORY,1
1e05c9cf-7b54-44c5-bfb7-f62ce24e7ccb,？,QUESTIONCATEGORY,1
89c6ce84-148f-40dd-80a9-97c12b7fd471, ,WHITESPACE,9
89c6ce84-148f-40dd-80a9-97c12b7fd471,╱,FW,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,、,PAUSECATEGORY,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,。,PERIODCATEGORY,12
89c6ce84-148f-40dd-80a9-97c12b7fd471,「,PARENTHESISCATEGORY,4
89c6ce84-148f-40dd-80a9-97c12b7fd471,」,PARENTHESISCATEGORY,4
89c6ce84-148f-40dd-80a9-97c12b7fd471,一,Neu,3
89c6ce84-148f-40dd-80a9-97c12b7fd471,一般,A,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,七○五兆,Neu,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,七兆五千億,Neu,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,上,Ncd,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,下,Ng,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,不,D,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,不利,VK,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,不會,D,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,中國,Nc,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,中央,Nc,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,中經院,Nc,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,主張,VE,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,之,DE,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,也,D,5
89c6ce84-148f-40dd-80a9-97c12b7fd471,二,Neu,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,人,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,仍,D,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,以,P,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,企業,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,但,Cbb,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,低,VH,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,作為,VG,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,使,VL,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,信評,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,個,Nf,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,偏好,VJ,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,做,VC,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,債信,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,元,Nf,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,充當,VG,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,內,Ncd,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,內,Ng,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,全,Neqa,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,全球,Nc,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,兩,Neu,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,兩百四十兆,Neu,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,共和黨,Nb,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,分析,VC,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,利益,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,副院長,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,加上,Cbb,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,加徵,VC,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,加諸,VD,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,勢必,D,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,十,Neu,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,參,Neu,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,及,Caa,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,受,VJ,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,口號,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,另,Nes,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,可能,D,3
89c6ce84-148f-40dd-80a9-97c12b7fd471,可能,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,台,Nc,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,台幣,Na,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,吳大任,Nb,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,和,Caa,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,問責,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,嚴重,VH,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,回歸,VCL,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,國債會,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,國家,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,國會,Nc,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,在,P,3
89c6ce84-148f-40dd-80a9-97c12b7fd471,執行,VC,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,執行長,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,報導,VE,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,壓力,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,外課,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,大,VH,3
89c6ce84-148f-40dd-80a9-97c12b7fd471,大力,D,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,大學,Nc,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,大家,Nh,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,大談,VE,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,大量,Neqa,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,大陸,Nc,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,失去,VJ,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,奇怪,VK,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,如果,Cbb,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,委員會,Nc,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,學者,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,家庭,Na,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,將,D,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,專家,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,對,P,7
89c6ce84-148f-40dd-80a9-97c12b7fd471,導致,VL,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,就任,VG,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,川普,Nb,7
89c6ce84-148f-40dd-80a9-97c12b7fd471,川普真的,Nb,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,市場,Nc,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,年,Nf,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,廠商,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,廿二兆,Neu,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,影響,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,影響,VC,3
89c6ce84-148f-40dd-80a9-97c12b7fd471,很,Dfa,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,很多,Neqa,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,後,Ng,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,必然,D,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,快,VH,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,恐,VK,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,惡化,VH,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,成為,VG,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,成長,VH,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,才,Da,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,承諾,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,拿,VC,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,指出,VE,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,挑戰,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,提高,VC,3
89c6ce84-148f-40dd-80a9-97c12b7fd471,擴大,VC,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,支出,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,支持,VC,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,政府,Na,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,政策,Na,5
89c6ce84-148f-40dd-80a9-97c12b7fd471,教授,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,新,VH,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,新金,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,是,SHI,3
89c6ce84-148f-40dd-80a9-97c12b7fd471,是否,D,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,更,Dfa,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,會,D,4
89c6ce84-148f-40dd-80a9-97c12b7fd471,有,V_2,3
89c6ce84-148f-40dd-80a9-97c12b7fd471,有利,VK,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,有待,VK,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,未來,Nd,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,李鎮宇,Nb,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,極,Dfa,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,次,Nf,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,此外,Cbb,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,比,P,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,沒,D,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,況且,Cbb,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,減少,VHC,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,減稅,VA,3
89c6ce84-148f-40dd-80a9-97c12b7fd471,無黨派,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,煞車,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,特斯拉,Nb,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,王健全,Nb,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,產生,VHC,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,當選人,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,的,DE,6
89c6ce84-148f-40dd-80a9-97c12b7fd471,相信,VK,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,看,VE,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,眾,A,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,短期,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,研究,VE,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,破產,VH,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,移民,Na,2
89c6ce84-148f-40dd-80a9-97c12b7fd471,稅,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,稅率,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,程度,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,競選,VC,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,等,Cab,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,系列,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,約,Da,3
89c6ce84-148f-40dd-80a9-97c12b7fd471,組織,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,結合,VHC,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,經濟,Na,4
89c6ce84-148f-40dd-80a9-97c12b7fd471,經濟學家,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,經濟系,Nc,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,綜合,A,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,編譯,VC,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,總統,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,羅方妤,Nb,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,美元,Nf,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,美國,Nc,13
89c6ce84-148f-40dd-80a9-97c12b7fd471,考慮,VE,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,聯邦,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,股市,Nc,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,與,P,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,若,Cbb,4
89c6ce84-148f-40dd-80a9-97c12b7fd471,苦,VH,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,華爾街日報,Nb,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,萎縮,VH,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,落實,VHC,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,表示,VE,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,要,D,3
89c6ce84-148f-40dd-80a9-97c12b7fd471,覺得,VK,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,觀察,VE,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,計畫,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,認為,VE,3
89c6ce84-148f-40dd-80a9-97c12b7fd471,調人,Na,1
89c6ce84-148f-40dd-80a9-97c12b7fd471,負面,Na,1
